objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587739707405763877,4646,40,3,80,1317,6,205.36125999,28.36157935,24.477406,23.6691,22.348341,22.5508,22.216162,1.091137,0.283521,0.136207,0.249638,0.643722
587739707405763878,4646,40,3,80,1318,6,205.37042613,28.40456092,21.631054,20.730667,20.312832,20.203018,20.066776,0.153354,0.028645,0.027788,0.036814,0.126777
587739707405763881,4646,40,3,80,1321,6,205.37362726,28.41895402,20.408697,19.392733,19.097034,18.983065,18.976494,0.058092,0.011592,0.011819,0.014415,0.049511
587739707405763882,4646,40,3,80,1322,6,205.37617804,28.41853719,20.611345,19.667027,19.390158,19.248905,19.177053,0.069625,0.014041,0.014476,0.017932,0.061728
587739707405763883,4646,40,3,80,1323,6,205.37823937,28.41968419,21.143429,20.345255,20.069864,19.91795,19.826239,0.099823,0.021017,0.022034,0.027736,0.100046
587739707405763884,4646,40,3,80,1324,6,205.37702375,28.42242273,21.265104,20.339954,19.978878,19.803953,20.000422,0.111202,0.020744,0.020917,0.025876,0.118774
587739707405763885,4646,40,3,80,1325,6,205.374493,28.41855642,24.172461,22.116362,21.466629,21.421675,21.114424,0.959906,0.084661,0.067018,0.097772,0.300653
587739707405763886,4646,40,3,80,1326,6,205.37349943,28.41786281,23.015337,22.173468,21.40921,21.44725,20.912184,0.461815,0.081549,0.061914,0.09697,0.252208
587739707405763887,4646,40,3,80,1327,6,205.37653273,28.4215507,22.852577,22.71331,21.786739,21.415712,21.657795,0.41076,0.132327,0.085679,0.096497,0.464801
587739707405763889,4646,40,3,80,1329,6,205.37625432,28.42043709,25.577684,23.990086,22.785381,22.468475,21.97644,0.762558,0.361268,0.19738,0.233697,0.560117
587739707405763924,4646,40,3,80,1364,6,205.3631069,28.35243591,21.673374,20.481796,20.20595,20.046988,20.20006,0.155353,0.02279,0.024376,0.030431,0.137998
587739707405763925,4646,40,3,80,1365,6,205.36270624,28.35295924,22.37318,20.978004,20.545116,20.491648,20.567526,0.281594,0.033112,0.031407,0.043698,0.190637
587739707405763926,4646,40,3,80,1366,3,205.36333718,28.35097162,22.948305,21.763445,20.558472,19.87912,19.678812,0.577677,0.074674,0.039712,0.035021,0.118968
587739707405763955,4646,40,3,80,1395,6,205.36570198,28.35297707,21.403307,20.237368,19.950418,19.808971,19.728842,0.124321,0.0192,0.020177,0.025318,0.091949
587739707405763956,4646,40,3,80,1396,6,205.36731958,28.35369735,21.49892,20.528008,20.165251,20.019846,19.833321,0.135254,0.023432,0.023552,0.03004,0.101648
587739707405763957,4646,40,3,80,1397,6,205.3686019,28.35162151,22.303658,21.518856,21.060654,20.868673,21.300161,0.26165,0.048204,0.046375,0.059309,0.349737
587739707405763958,4646,40,3,80,1398,6,205.3657243,28.35210843,23.478622,21.827608,21.421021,21.386999,21.427942,0.670247,0.063692,0.062787,0.091951,0.385282
587739707405763959,4646,40,3,80,1399,3,205.36729104,28.34993698,24.439953,23.087057,21.411669,21.037271,20.474962,1.43628,0.235962,0.081949,0.095029,0.240582
587739707405763960,4646,40,3,80,1400,6,205.36713674,28.3513722,25.182165,23.039501,22.317245,22.360979,21.779755,0.979066,0.169563,0.132193,0.212096,0.498107
587739707405763971,4646,40,3,80,1411,6,205.36422286,28.3421981,20.963015,20.161642,19.869583,19.764318,19.727962,0.088012,0.018653,0.01946,0.025008,0.093084
587739707405763986,4646,40,3,80,1426,6,205.3828421,28.42040101,20.733675,19.739504,19.46303,19.334024,19.379272,0.073219,0.014053,0.014686,0.01818,0.068754
587739707405763987,4646,40,3,80,1427,6,205.38474305,28.42102909,21.774143,20.691479,20.318119,20.201082,20.239,0.166589,0.02621,0.026397,0.034871,0.144356
587739707405763988,4646,40,3,80,1428,6,205.38101158,28.41763654,23.066589,21.428156,20.96883,20.760397,20.600121,0.487153,0.046493,0.043978,0.055758,0.199388
587739707405763989,4646,40,3,80,1429,6,205.38431634,28.41996339,22.434902,21.691765,21.168901,20.950993,20.730513,0.288556,0.055542,0.051082,0.064345,0.219168
587739707405763990,4646,40,3,80,1430,6,205.38273457,28.41675275,22.964685,21.716572,21.240425,21.079676,20.748737,0.468067,0.059732,0.057248,0.077225,0.239738
587739707405763991,4646,40,3,80,1431,6,205.38254435,28.41836229,23.92326,22.623629,21.997828,22.053591,21.264172,0.88107,0.123294,0.10263,0.168395,0.347214
587739707405763995,4646,40,3,80,1435,6,205.38313718,28.41432958,19.888512,18.934046,18.628233,18.520203,18.540354,0.040686,9.08258E-3,9.125565E-3,0.010927,0.035313
